system:index,B2_max,B2_max_1,B2_mean,B2_median,B2_min,B2_stdDev,B3_max,B3_max_1,B3_mean,B3_median,B3_min,B3_stdDev,B4_max,B4_max_1,B4_mean,B4_median,B4_min,B4_stdDev,B5_max,B5_max_1,B5_mean,B5_median,B5_min,B5_stdDev,B6_max,B6_max_1,B6_mean,B6_median,B6_min,B6_stdDev,B7_max,B7_max_1,B7_mean,B7_median,B7_min,B7_stdDev,Cultivo,GlobalId,NDVI_max,NDVI_max_1,NDVI_mean,NDVI_median,NDVI_min,NDVI_stdDev,SAVI_max,SAVI_max_1,SAVI_mean,SAVI_median,SAVI_min,SAVI_stdDev,.geo
0000000000000000077a_0,582,444,307,257,138,122,1061,768,559,535,293,180,1627,1472,441,346,155,332,6265,4323,4339,4374,1942,1215,3547,2557,2045,2154,990,572,2176,1787,991,888,389,442,S,89,9348,6415,7886,8679,2933,1801,14021,9621,11828,13018,4400,2702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.20891733021155,-33.848115663745716]}"
0000000000000000077b_0,582,440,309,264,142,124,1057,766,558,544,291,182,1627,1475,438,338,152,337,6290,3754,4405,4312,2536,1144,3535,2527,2094,2153,1008,557,2191,1789,1023,891,402,452,S,89,9359,6394,7973,8701,2965,1740,14038,9590,11959,13050,4448,2610,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.20864783562631,-33.848385158330956]}"
0000000000000000077c_0,582,446,309,264,136,127,1078,788,570,550,290,185,1675,1519,460,379,156,344,6339,4548,4285,4377,1791,1236,3574,2589,2072,2139,985,585,2200,1813,1022,898,387,455,S,89,9349,6401,7783,8476,2948,1839,14023,9601,11673,12712,4422,2758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.208108846455836,-33.848385158330956]}"
0000000000000000077d_0,567,423,307,254,144,120,1053,758,561,541,295,177,1628,1472,444,334,156,333,6320,4291,4323,4384,2029,1200,3562,2574,2044,2109,988,567,2162,1772,991,872,390,435,S,89,9337,6377,7872,8700,2960,1801,14004,9565,11807,13049,4439,2702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.20891733021155,-33.84757667457525]}"
0000000000000000077e_0,573,433,308,256,140,126,1062,769,567,550,293,184,1639,1484,443,331,155,341,6305,3802,4391,4394,2503,1116,3567,2575,2089,2109,992,565,2190,1801,1019,879,389,453,S,89,9334,6345,7953,8678,2989,1750,14000,9516,11928,13016,4484,2625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.208108846455836,-33.84757667457525]}"
0000000000000000077f_0,597,458,308,257,139,123,1079,785,561,548,294,181,1637,1484,444,340,153,333,6293,4315,4308,4273,1978,1226,3556,2554,2061,2164,1002,569,2194,1795,1003,889,399,442,S,89,9342,6451,7863,8713,2891,1807,14012,9675,11793,13068,4337,2710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.20891733021155,-33.848385158330956]}"
00000000000000000780_0,573,426,306,257,147,122,1067,771,572,542,296,185,1641,1481,456,323,160,342,6288,4097,4308,4391,2191,1180,3561,2571,2059,2119,990,569,2187,1790,1009,886,397,442,S,89,9344,6372,7825,8690,2972,1839,14015,9558,11736,13035,4457,2759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.208378341041076,-33.84784616916048]}"
00000000000000000781_0,810,688,494,564,122,231,1063,698,774,823,365,218,1416,1244,859,984,172,422,5305,3268,3165,2290,2037,1235,3774,2051,2721,2783,1723,741,2897,2215,1763,1918,682,815,S,92,9371,6982,5196,3989,2389,2717,14056,10473,7794,5982,3583,4075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21754115693909,-33.85188858793902]}"
00000000000000000782_0,819,698,498,562,121,235,1071,710,783,840,361,218,1432,1263,867,981,169,424,5344,3285,3202,2325,2059,1261,3818,2106,2744,2786,1712,736,2928,2251,1784,1955,677,823,S,92,9386,7036,5197,4088,2350,2716,14079,10554,7794,6131,3525,4074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21754115693909,-33.852158082524255]}"
00000000000000000783_0,810,688,494,564,122,231,1063,698,774,823,365,218,1416,1244,859,984,172,422,5305,3268,3165,2290,2037,1235,3774,2051,2721,2783,1723,741,2897,2215,1763,1918,682,815,S,92,9371,6982,5196,3989,2389,2717,14056,10473,7794,5982,3583,4075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21754115693909,-33.85188858793902]}"
00000000000000000784_0,819,698,498,562,121,235,1071,710,783,840,361,218,1432,1263,867,981,169,424,5344,3285,3202,2325,2059,1261,3818,2106,2744,2786,1712,736,2928,2251,1784,1955,677,823,S,92,9386,7036,5197,4088,2350,2716,14079,10554,7794,6131,3525,4074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21781065152433,-33.852158082524255]}"
00000000000000000785_0,796,674,491,532,122,223,1061,690,786,879,371,224,1418,1243,879,963,175,443,5370,3284,3263,2536,2086,1210,3750,2012,2707,2587,1738,735,2864,2172,1726,1705,692,797,S,92,9368,6955,5274,4149,2413,2703,14051,10432,7910,6223,3619,4055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21727166235386,-33.85188858793902]}"
00000000000000000786_0,818,699,492,560,119,231,1062,701,771,807,361,212,1409,1243,853,959,166,416,5344,3296,3199,2310,2048,1279,3781,2065,2726,2784,1716,736,2924,2251,1767,1926,673,819,S,92,9397,6987,5229,4134,2410,2712,14094,10479,7843,6200,3615,4067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.218080146109564,-33.85188858793902]}"
00000000000000000787_0,819,698,498,562,121,235,1071,710,783,840,361,218,1432,1263,867,981,169,424,5344,3285,3202,2325,2059,1261,3818,2106,2744,2786,1712,736,2928,2251,1784,1955,677,823,S,92,9386,7036,5197,4088,2350,2716,14079,10554,7794,6131,3525,4074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21754115693909,-33.852158082524255]}"
00000000000000000788_0,824,703,501,557,121,230,1076,715,790,867,361,221,1440,1270,874,983,170,436,5358,3231,3267,2475,2127,1254,3787,2068,2737,2716,1719,737,2924,2242,1770,1879,682,821,S,92,9384,7004,5260,4254,2380,2716,14076,10506,7889,6380,3570,4073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21727166235386,-33.852158082524255]}"
00000000000000000789_0,803,681,492,539,122,223,1045,682,763,811,363,211,1396,1225,845,951,171,417,5315,3266,3203,2337,2049,1287,3778,2033,2718,2750,1745,730,2905,2209,1752,1875,696,811,S,92,9376,6953,5256,4172,2423,2723,14063,10429,7884,6257,3634,4084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.218080146109564,-33.85161909335378]}"
0000000000000000078a_0,808,684,485,497,124,225,1077,717,776,854,360,229,1431,1262,867,934,169,455,5394,3247,3269,2574,2147,1199,3789,2086,2699,2533,1703,764,2899,2217,1722,1669,682,816,S,92,9392,6962,5335,4237,2430,2734,14087,10442,8002,6355,3645,4101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21727166235386,-33.85161909335378]}"
0000000000000000078b_0,805,683,488,543,122,230,1053,691,773,843,362,204,1407,1239,851,943,168,406,5315,3300,3182,2287,2015,1293,3791,2094,2729,2775,1697,723,2914,2243,1772,1917,671,812,S,92,9387,7028,5202,4122,2359,2706,14079,10541,7802,6182,3538,4059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.218080146109564,-33.852158082524255]}"
0000000000000000078c_0,810,688,494,564,122,231,1063,698,774,823,365,218,1416,1244,859,984,172,422,5305,3268,3165,2290,2037,1235,3774,2051,2721,2783,1723,741,2897,2215,1763,1918,682,815,S,92,9371,6982,5196,3989,2389,2717,14056,10473,7794,5982,3583,4075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21781065152433,-33.85188858793902]}"
0000000000000000078d_0,797,676,488,536,121,224,1053,691,761,822,362,219,1400,1228,846,959,172,429,5355,3289,3191,2378,2066,1244,3775,2024,2706,2684,1751,747,2903,2205,1739,1812,698,814,S,92,9377,6955,5272,4152,2422,2734,14065,10433,7907,6227,3632,4100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21754115693909,-33.85161909335378]}"
000000000000000007dc_0,698,562,334,263,136,171,1191,878,603,547,313,235,1671,1512,516,289,159,402,5844,3390,4070,3996,2454,1022,3509,2457,2108,2114,1052,693,2204,1778,1084,872,426,548,S,105,9316,6568,7565,8712,2748,1981,13974,9851,11347,13066,4123,2972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19005270924504,-33.86347685510416]}"
000000000000000007dd_0,699,562,332,254,137,170,1200,886,603,531,314,236,1660,1502,516,281,158,404,5855,3400,4067,4015,2455,1015,3497,2447,2110,2092,1050,690,2202,1775,1086,863,427,551,S,105,9304,6561,7558,8689,2743,2006,13955,9841,11336,13032,4114,3009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19005270924504,-33.8637463496894]}"
000000000000000007de_0,694,553,330,243,141,172,1187,873,595,486,314,237,1645,1484,510,260,161,402,6048,3603,4093,3970,2445,1101,3479,2432,2114,2083,1047,693,2183,1754,1087,853,429,548,S,105,9331,6583,7573,8697,2748,2014,13996,9874,11358,13044,4122,3021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1897832146598,-33.8637463496894]}"
000000000000000007df_0,659,510,341,300,149,161,1143,820,607,622,323,222,1671,1503,510,436,168,376,6150,3790,4153,3995,2360,1136,3525,2429,2138,2150,1096,630,2236,1783,1104,898,453,512,S,105,9316,6575,7594,8407,2741,1916,13974,9863,11389,12610,4111,2874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19059169841551,-33.86293786593369]}"
000000000000000007e0_0,694,547,332,257,147,170,1231,916,600,536,315,240,1630,1459,515,278,171,397,5827,3393,3992,3802,2434,1062,3473,2459,2097,2077,1014,699,2209,1776,1083,859,433,550,S,105,9331,6605,7534,8647,2726,1963,13996,9907,11301,12969,4089,2945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1897832146598,-33.86293786593369]}"
000000000000000007e1_0,793,647,362,288,146,188,1195,880,589,471,315,228,1670,1506,495,285,164,390,6063,3644,4249,4112,2419,1100,3519,2459,2153,2114,1060,652,2219,1785,1093,872,434,517,S,105,9296,6523,7699,8703,2773,1940,13943,9783,11547,13053,4160,2909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19059169841551,-33.8637463496894]}"
000000000000000007e2_0,840,695,362,293,145,192,1145,827,606,601,318,223,1671,1505,518,434,166,382,6123,3711,4226,4077,2412,1115,3531,2459,2143,2128,1072,634,2217,1775,1094,873,442,509,S,105,9310,6540,7605,8399,2770,1911,13964,9809,11406,12597,4155,2866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19059169841551,-33.86347685510416]}"
000000000000000007e3_0,695,554,330,244,141,172,1197,886,597,495,311,240,1657,1499,512,253,158,403,6040,3606,4078,3959,2434,1099,3498,2453,2113,2088,1045,700,2198,1776,1088,854,422,551,S,105,9321,6545,7565,8697,2776,2002,13981,9817,11346,13045,4164,3003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1897832146598,-33.86347685510416]}"
000000000000000007e4_0,685,541,332,262,144,168,1193,879,600,574,314,232,1620,1453,512,301,167,390,5780,3339,4025,3900,2441,1036,3459,2400,2092,2087,1059,688,2197,1766,1078,867,431,543,S,105,9311,6555,7558,8687,2756,1948,13966,9832,11336,13029,4134,2922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19005270924504,-33.86293786593369]}"
000000000000000007e5_0,759,619,345,262,140,180,1200,886,636,595,314,254,1627,1468,542,421,159,396,5800,3365,4192,4142,2435,1032,3445,2403,2138,2109,1042,659,2157,1733,1098,883,424,517,S,105,9281,6492,7547,8157,2789,1902,13921,9737,11319,12234,4184,2853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19032220383027,-33.86347685510416]}"
000000000000000007e6_0,693,557,331,266,136,168,1186,878,599,558,308,232,1632,1469,511,293,163,392,5820,3377,4053,3958,2443,1037,3476,2428,2100,2107,1048,690,2192,1766,1078,879,426,543,S,105,9318,6545,7573,8697,2773,1950,13975,9815,11358,13045,4160,2925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19005270924504,-33.86320736051893]}"
000000000000000007e7_0,695,552,327,256,143,164,1197,883,622,558,314,252,1636,1476,526,352,160,392,5907,3486,4144,4012,2421,1078,3474,2420,2131,2121,1054,670,2178,1746,1101,875,432,530,S,105,9297,6505,7560,8369,2792,1931,13945,9757,11339,12552,4188,2897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19032220383027,-33.86320736051893]}"
000000000000000007e8_0,698,562,334,263,136,171,1191,878,603,547,313,235,1671,1512,516,289,159,402,5844,3390,4070,3996,2454,1022,3509,2457,2108,2114,1052,693,2204,1778,1084,872,426,548,S,105,9316,6568,7565,8712,2748,1981,13974,9851,11347,13066,4123,2972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19005270924504,-33.86347685510416]}"
000000000000000007e9_0,675,518,358,308,157,156,1095,699,659,672,396,176,1590,1373,535,418,217,344,6556,4590,4184,4356,1966,1415,2932,1767,2110,1974,1165,510,2057,1564,1124,976,493,466,S,106,9259,6636,7335,8469,2623,2133,13888,9954,11002,12702,3934,3199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19113068758598,-33.86778876846794]}"
000000000000000007ea_0,682,521,355,297,161,154,1111,723,641,632,388,173,1619,1404,516,414,215,346,6874,4960,4321,4607,1914,1526,2936,1769,2147,2103,1167,498,2035,1552,1133,951,483,445,S,106,9270,6646,7438,8592,2624,2141,13904,9969,11156,12886,3935,3212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191669676756455,-33.86832775763841]}"
000000000000000007eb_0,675,518,358,308,157,156,1095,699,659,672,396,176,1590,1373,535,418,217,344,6556,4590,4184,4356,1966,1415,2932,1767,2110,1974,1165,510,2057,1564,1124,976,493,466,S,106,9259,6636,7335,8469,2623,2133,13888,9954,11002,12702,3934,3199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191400182171215,-33.86778876846794]}"
000000000000000007ec_0,912,752,385,340,160,187,1282,883,687,716,399,211,1576,1361,579,456,215,386,6305,4346,4055,4224,1959,1322,2976,1816,2110,1939,1160,523,2068,1578,1139,973,490,477,S,106,9251,6638,7138,8215,2613,2214,13876,9957,10705,12321,3919,3321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19086119300074,-33.8675192738827]}"
000000000000000007ed_0,669,501,366,328,168,154,1076,669,658,665,407,172,1544,1327,542,453,217,330,6166,4250,3994,4061,1916,1321,2937,1753,2076,1980,1184,499,2040,1527,1123,988,513,469,S,106,9274,6744,7229,8322,2530,2117,13911,10117,10843,12483,3794,3176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19086119300074,-33.86832775763841]}"
000000000000000007ee_0,670,517,357,316,153,152,1092,695,650,652,397,171,1581,1363,526,420,218,339,6611,4693,4172,4276,1918,1439,2929,1756,2108,2013,1173,497,2028,1531,1127,984,497,456,S,106,9286,6707,7349,8491,2579,2136,13928,10060,11022,12735,3868,3204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191400182171215,-33.86832775763841]}"
000000000000000007ef_0,682,522,356,308,160,153,1104,716,647,657,388,174,1605,1390,520,407,215,342,6649,4716,4269,4550,1933,1473,2894,1725,2124,2033,1169,498,2045,1555,1127,958,490,455,S,106,9284,6659,7414,8642,2625,2126,13925,9987,11120,12962,3938,3190,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191669676756455,-33.86778876846794]}"
000000000000000007f0_0,672,511,366,340,161,156,1083,683,662,680,400,177,1568,1353,546,446,215,341,6197,4233,4048,4157,1964,1318,2973,1803,2080,1960,1170,513,2063,1565,1121,974,498,478,S,106,9251,6662,7252,8341,2589,2126,13876,9992,10877,12510,3884,3190,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19086119300074,-33.86778876846794]}"
000000000000000007f1_0,918,762,384,324,156,188,1305,914,686,671,391,218,1599,1383,579,448,216,398,6481,4516,4169,4435,1965,1390,2990,1829,2142,1962,1161,527,2080,1594,1147,963,486,475,S,106,9278,6597,7185,8299,2681,2225,13916,9894,10777,12448,4022,3338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191400182171215,-33.8675192738827]}"
000000000000000007f2_0,669,509,356,311,160,152,1084,684,650,654,400,169,1579,1362,527,413,217,340,6592,4661,4176,4290,1931,1441,2914,1738,2114,2018,1176,495,2037,1540,1129,985,497,457,S,106,9264,6676,7346,8478,2588,2137,13895,10013,11018,12717,3882,3206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191400182171215,-33.86805826305317]}"
000000000000000007f3_0,675,518,358,308,157,156,1095,699,659,672,396,176,1590,1373,535,418,217,344,6556,4590,4184,4356,1966,1415,2932,1767,2110,1974,1165,510,2057,1564,1124,976,493,466,S,106,9259,6636,7335,8469,2623,2133,13888,9954,11002,12702,3934,3199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191400182171215,-33.86778876846794]}"
000000000000000007f4_0,910,746,382,320,164,185,1290,898,680,670,392,213,1589,1374,571,463,215,393,6496,4550,4194,4495,1946,1414,2988,1826,2143,1983,1162,518,2060,1573,1146,964,487,467,S,106,9271,6579,7217,8245,2692,2213,13906,9868,10825,12367,4038,3319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.191669676756455,-33.8675192738827]}"
000000000000000007f5_0,669,509,356,311,160,152,1084,684,650,654,400,169,1579,1362,527,413,217,340,6592,4661,4176,4290,1931,1441,2914,1738,2114,2018,1176,495,2037,1540,1129,985,497,457,S,106,9264,6676,7346,8478,2588,2137,13895,10013,11018,12717,3882,3206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.19113068758598,-33.86805826305317]}"
000000000000000007f6_0,674,515,344,283,159,155,1085,690,632,656,395,173,1558,1346,503,336,212,335,6482,4599,4141,4051,1883,1433,2938,1777,2066,1960,1161,505,2017,1522,1094,968,495,467,S,108,9276,6724,7424,8638,2552,2127,13913,10085,11135,12956,3828,3190,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.185471301296026,-33.869136241394116]}"
000000000000000007f7_0,672,516,344,285,156,150,1082,688,636,676,394,175,1559,1350,503,360,209,331,6689,4810,4211,4150,1879,1479,2875,1727,2087,2014,1148,512,2014,1528,1097,967,486,457,S,108,9298,6680,7451,8680,2618,2107,13946,10019,11175,13018,3927,3161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.185740795881266,-33.86940573597935]}"
000000000000000007f8_0,683,516,352,282,167,157,1095,714,627,624,381,181,1585,1378,501,359,207,339,6545,4657,4259,4276,1888,1484,2936,1818,2111,2135,1118,499,2005,1536,1108,957,469,449,S,108,9291,6747,7477,8755,2544,2128,13935,10119,11215,13132,3816,3191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1860102904665,-33.86886674680888]}"
000000000000000007f9_0,677,517,349,283,160,155,1084,697,627,642,387,176,1567,1358,499,332,209,339,6546,4653,4193,4149,1893,1459,2914,1780,2088,2032,1134,503,2019,1541,1099,976,478,459,S,108,9295,6779,7454,8699,2516,2142,13942,10168,11180,13047,3774,3213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.185740795881266,-33.86886674680888]}"
000000000000000007fa_0,666,508,350,285,158,154,1074,686,630,670,388,175,1542,1335,502,350,207,331,6562,4668,4177,4140,1894,1448,2877,1734,2076,1999,1143,514,2022,1540,1092,975,482,463,S,108,9288,6690,7443,8662,2598,2115,13931,10033,11163,12991,3898,3173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1860102904665,-33.86940573597935]}"
000000000000000007fb_0,683,516,352,282,167,157,1095,714,627,624,381,181,1585,1378,501,359,207,339,6545,4657,4259,4276,1888,1484,2936,1818,2111,2135,1118,499,2005,1536,1108,957,469,449,S,108,9291,6747,7477,8755,2544,2128,13935,10119,11215,13132,3816,3191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1860102904665,-33.86886674680888]}"
000000000000000007fc_0,675,508,358,281,167,159,1092,712,620,620,380,179,1580,1373,495,344,207,336,6540,4671,4258,4276,1869,1488,2905,1795,2107,2144,1110,501,2009,1543,1107,948,466,449,S,108,9295,6743,7494,8772,2552,2124,13942,10114,11240,13157,3828,3187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.18627978505174,-33.869136241394116]}"
000000000000000007fd_0,666,508,350,285,158,154,1074,686,630,670,388,175,1542,1335,502,350,207,331,6562,4668,4177,4140,1894,1448,2877,1734,2076,1999,1143,514,2022,1540,1092,975,482,463,S,108,9288,6690,7443,8662,2598,2115,13931,10033,11163,12991,3898,3173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.1860102904665,-33.86940573597935]}"
000000000000000007fe_0,674,518,343,284,156,150,1083,684,632,670,399,172,1561,1353,500,337,208,332,6670,4793,4172,4051,1877,1468,2872,1708,2073,1991,1164,505,2011,1515,1094,970,496,460,S,108,9268,6677,7443,8644,2591,2112,13901,10015,11163,12964,3886,3169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.185471301296026,-33.86940573597935]}"
000000000000000007ff_0,689,521,356,282,168,159,1106,727,619,597,379,183,1606,1399,495,357,207,343,6540,4680,4336,4519,1860,1510,3006,1887,2137,2210,1119,504,2003,1538,1113,932,465,439,S,108,9299,6673,7529,8823,2626,2118,13948,10010,11293,13233,3938,3177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.18627978505174,-33.86886674680888]}"
00000000000000000800_0,677,519,347,283,158,156,1084,693,627,642,391,174,1558,1350,497,322,208,337,6509,4628,4177,4110,1881,1448,2908,1764,2081,2002,1144,504,2029,1539,1099,974,490,464,S,108,9292,6751,7455,8692,2541,2140,13937,10125,11182,13037,3812,3210,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.185471301296026,-33.86886674680888]}"
